Parameters,Cumulative Return,Sharpe Ratio,Max Drawdown,Time
"{'window': 20, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",-3.1891808484194404e-06,0.02617600633301358,-0.019607943138398087,25.614696264266968
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",-0.0019946306274590837,0.025888121289699657,-0.019607943138398087,26.696182250976562
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",-0.0009968246974835185,0.026036825018432797,-0.019607943138398087,25.59290337562561
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",-0.0019946306274590837,0.025898271892419823,-0.019607943138398087,25.44482684135437
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",-0.0009948693361023129,0.026041222529661776,-0.019607943138398087,25.47455358505249
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",-3.1891808484194404e-06,0.02617314452831702,-0.019607943138398087,25.509406089782715
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",-0.0019946306274590837,0.025895894978701234,-0.019607943138398087,26.336854696273804
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",-0.0009968246974835185,0.02603909756780408,-0.019607943138398087,25.699401140213013
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025905561329076694,-0.019607943138398087,26.02941370010376
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",-0.0009948693361023129,0.02604330333583437,-0.019607943138398087,26.246662855148315
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",-3.1891808484194404e-06,0.02617048791995282,-0.019607943138398087,25.7751567363739
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",-0.0009948693361023129,0.02604594641319983,-0.019607943138398087,25.516302824020386
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025915594869041086,-0.019607943138398087,25.80182695388794
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",-0.0019946306274590837,0.02592027939440656,-0.019607943138398087,25.507341861724854
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",-0.0009958696147283142,0.026052611787894506,-0.019607943138398087,25.322532653808594
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",-0.0009967372242590462,0.026055055400796754,-0.019607943138398087,26.337178707122803
"{'window': 25, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",-0.000997069464038939,0.02604911768907195,-0.019607943138398087,25.473451852798462
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",-0.0019946306274590837,0.02592872965220684,-0.019607943138398087,25.54695749282837
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",-0.0009968246974835185,0.02606093959338507,-0.019607943138398087,26.472059726715088
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",-0.0019946306274590837,0.025937965448827902,-0.019607943138398087,25.241027355194092
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",-0.0009958696147283142,0.0260648159638892,-0.019607943138398087,26.61260175704956
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",4.804170003525377e-06,0.02618343416778739,-0.019607943138398087,25.465814113616943
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",0.00100307730012487,0.026294278112015283,-0.019607943138398087,26.26286816596985
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",0.0019958404885600206,0.02641243962580203,-0.019607943138398087,25.323951244354248
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.02593522440548013,-0.019607943138398087,25.634519577026367
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",-0.000997069464038939,0.026047927730445782,-0.019607943138398087,26.14747905731201
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",-3.1891808484194404e-06,0.026162255099240667,-0.019607943138398087,25.699685096740723
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",-0.000997069464038939,0.02604067578297086,-0.019607943138398087,26.251598596572876
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.02592350323431289,-0.019607943138398087,25.54820728302002
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",0.0019958404885600206,0.026384766101560007,-0.019607943138398087,26.26562809944153
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",4.804170003525377e-06,0.026153355714620782,-0.019607943138398087,25.499953985214233
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",-0.0019946306274590837,0.025925224779166027,-0.019607943138398087,25.60476279258728
"{'window': 25, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025929296829794453,-0.019607943138398087,25.601393699645996
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",-0.0009963364000032107,0.02603632125657164,-0.019607943138398087,25.237353563308716
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",0.0019958404885600206,0.02637122794297386,-0.019607943138398087,26.16340732574463
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",4.804170003525377e-06,0.026146906118297043,-0.019607943138398087,25.519622325897217
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025925680241128648,-0.019607943138398087,25.46229887008667
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",3.3597296866832563e-06,0.02614280797325529,-0.019607943138398087,25.475301265716553
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",0.0019958404885600206,0.02636017104263999,-0.019607943138398087,25.439107656478882
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",-0.0009958696147283142,0.026039006467741762,-0.019607943138398087,26.09923505783081
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.02593483048943079,-0.019607943138398087,25.598052263259888
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",-0.0019946306274590837,0.025933254347913905,-0.019607943138398087,25.773331880569458
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",4.804170003525377e-06,0.02614455676934654,-0.019607943138398087,25.362306833267212
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",-0.0009968246974835185,0.026045239678470816,-0.019607943138398087,26.268871068954468
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",-0.0009963364000032107,0.02604012222068034,-0.019607943138398087,25.808480978012085
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",0.00100307730012487,0.02624191182572223,-0.019607943138398087,25.358933210372925
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",-0.0019946306274590837,0.025929257832158922,-0.019607943138398087,25.559594869613647
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",3.3597296866832563e-06,0.02613408211541243,-0.019607943138398087,25.933878660202026
"{'window': 25, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",0.0019958404885600206,0.026339267019443544,-0.019607943138398087,25.952264547348022
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",-0.0009958696147283142,0.026036184481701276,-0.019607943138398087,25.593568086624146
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",0.001002166190284636,0.026241485773312225,-0.019607943138398087,26.320133447647095
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",0.0019958404885600206,0.02634176742559913,-0.019607943138398087,25.128655910491943
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025939657920349433,-0.019607943138398087,26.678992748260498
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",-0.0019946306274590837,0.025938016201148217,-0.019607943138398087,25.625807762145996
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",-0.0019946306274590837,0.02593827167030434,-0.019607943138398087,25.601994037628174
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",-0.0019946306274590837,0.02593665539970759,-0.019607943138398087,25.691036462783813
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025936915551993896,-0.019607943138398087,26.00584888458252
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",-0.0019946306274590837,0.02593532401846636,-0.019607943138398087,26.673688411712646
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",-0.0019946306274590837,0.02593558859371557,-0.019607943138398087,25.559364318847656
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",-0.0019946306274590837,0.025934021113693285,-0.019607943138398087,27.190489768981934
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",0.0020033736854338036,0.026324674219516585,-0.019607943138398087,43.142444133758545
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",0.00100307730012487,0.026221218947331523,-0.019607943138398087,45.42297673225403
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",3.3597296866832563e-06,0.02612370415949508,-0.019607943138398087,37.11505603790283
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",-0.0009958696147283142,0.026032021818095198,-0.019607943138398087,34.45628237724304
"{'window': 25, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025935800540684586,-0.019607943138398087,40.995840549468994
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",0.001002166190284636,0.02621941983011351,-0.019607943138398087,36.871286392211914
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",0.004002272300320069,0.026500184761053463,-0.019607943138398087,37.82781529426575
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",0.0019958404885600206,0.026313592877827075,-0.019607943138398087,36.57770824432373
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",3.3597296866832563e-06,0.02612745474741724,-0.019607943138398087,37.00971531867981
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",0.0030002671778226724,0.026400898285641336,-0.019607943138398087,37.794721841812134
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",0.00100307730012487,0.026210982096494955,-0.019607943138398087,38.078831911087036
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",-0.0009963364000032107,0.026024497843132766,-0.019607943138398087,36.84280586242676
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",0.0020033736854338036,0.026301124043822937,-0.019607943138398087,37.211759090423584
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",4.804170003525377e-06,0.026118541708066184,-0.019607943138398087,37.25420594215393
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",-0.0019946306274590837,0.0259370042157718,-0.019607943138398087,37.154767990112305
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",0.001002166190284636,0.026206763390347793,-0.019607943138398087,38.227723836898804
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",0.0030002671778226724,0.026382141250440593,-0.019607943138398087,37.509206771850586
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",0.005018318551177898,0.026555823363978687,-0.019607943138398087,37.963430404663086
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",-0.0019946306274590837,0.02593683034123454,-0.019607943138398087,38.21756958961487
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",-0.0009963364000032107,0.02602024933753517,-0.019607943138398087,37.525543451309204
"{'window': 30, 'allocation_per_trade': 25, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",3.3597296866832563e-06,0.02610558438002446,-0.019607943138398087,37.64620065689087
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",0.001002166190284636,0.026193977093088003,-0.019607943138398087,37.98754549026489
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",0.0020033736854338036,0.02628475956805421,-0.019607943138398087,37.07721710205078
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",0.0030002671778226724,0.026368415074808305,-0.019607943138398087,61.37333273887634
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",0.004002272300320069,0.026454714131445595,-0.019607943138398087,39.73113250732422
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",0.006022719149635997,0.02661721182377456,-0.019607943138398087,40.47493267059326
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",0.006022719149635997,0.026608888944068928,-0.019607943138398087,39.58946990966797
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",0.006022719149635997,0.026600641001608805,-0.019607943138398087,39.54326772689819
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",0.004002272300320069,0.026433083937176197,-0.019607943138398087,40.5519323348999
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",0.0030002671778226724,0.026347936765123477,-0.019607943138398087,39.77956414222717
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",0.0020033736854338036,0.02626952319595441,-0.019607943138398087,42.962197065353394
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",0.001002166190284636,0.026188454304047336,-0.019607943138398087,40.78120017051697
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",0.009039951001720037,0.026846721038830807,-0.019607943138398087,37.519274950027466
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",0.007044297703937292,0.026682385689285805,-0.019607943138398087,37.967413902282715
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",0.0030002671778226724,0.02635236267835237,-0.019607943138398087,38.05542707443237
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",0.010046200743199271,0.02691872603778607,-0.019607943138398087,38.32678532600403
"{'window': 30, 'allocation_per_trade': 50, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",0.007044297703937292,0.026676091093729083,-0.019607943138398087,39.10812520980835
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",0.0030002671778226724,0.026350913869259106,-0.019607943138398087,37.84422755241394
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",0.009039951001720037,0.026827690038504326,-0.019607943138398087,38.56442213058472
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",0.006022719149635997,0.026580936055728744,-0.019607943138398087,38.24005651473999
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",0.012032647488655185,0.027057584239334787,-0.019607943138398087,38.07849144935608
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",0.00803365229200951,0.026740855255333745,-0.019607943138398087,38.946945667266846
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",0.011051695448955798,0.026977398572204263,-0.019607943138398087,38.47092413902283
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",0.005018318551177898,0.026504938111647128,-0.019607943138398087,38.28184700012207
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",0.009039951001720037,0.02681266590403734,-0.019607943138398087,38.916054248809814
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",0.005018318551177898,0.02649898627049016,-0.019607943138398087,39.01725912094116
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",0.00803365229200951,0.02672895916343149,-0.019607943138398087,38.19955587387085
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",0.011051695448955798,0.02696069139799881,-0.019607943138398087,39.444528579711914
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",-0.0009951933084056573,0.02604393979100716,-0.019607943138398087,38.94030427932739
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",0.006022719149635997,0.026571588308758103,-0.019607943138398087,37.83461618423462
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",0.00803365229200951,0.026721059316615215,-0.019607943138398087,38.56382703781128
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",0.009039951001720037,0.026793462349566338,-0.019607943138398087,38.03257751464844
"{'window': 30, 'allocation_per_trade': 75, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",0.010046200743199271,0.026867411540428265,-0.019607943138398087,39.262078285217285
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.04}",0.011051695448955798,0.026944316827442076,-0.019607943138398087,37.95279049873352
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.05}",0.010046200743199271,0.026869240804621067,-0.019607943138398087,37.70062255859375
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.06}",0.009039951001720037,0.026792465804438004,-0.019607943138398087,39.020105600357056
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.015, 'take_profit_pct': 0.07}",0.0009964588947832373,0.026197765840449635,-0.019607943138398087,38.03894305229187
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.04}",2.4797388015430923e-06,0.02612505892341133,-0.019607943138398087,38.64401721954346
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.05}",-0.0009961849291355448,0.026053929705555555,-0.019607943138398087,38.868271589279175
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.06}",-0.0019946306274590837,0.025977430217783332,-0.019607943138398087,38.86558723449707
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.02, 'take_profit_pct': 0.07}",-0.0009951933084056573,0.026054199096375717,-0.019607943138398087,38.34625577926636
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.04}",0.012032647488655185,0.026999471413354643,-0.019607943138398087,37.91662645339966
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.05}",0.0009964588947832373,0.0262068901235652,-0.019607943138398087,38.22792100906372
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.06}",2.4797388015430923e-06,0.02613528208931881,-0.019607943138398087,38.99460315704346
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.025, 'take_profit_pct': 0.07}",-0.0009961849291355448,0.026065199360542232,-0.019607943138398087,40.75719165802002
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.04}",7.853170519952059e-07,0.02613520061776753,-0.019607943138398087,38.891955852508545
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",-0.0019946306274590837,0.025992940512636793,-0.019607943138398087,39.25017976760864
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06}",-0.0019946306274590837,0.025995775514861437,-0.019607943138398087,38.483227491378784
"{'window': 30, 'allocation_per_trade': 100, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.07}",-0.0019946306274590837,0.025991647859907454,-0.019607943138398087,39.05775809288025
